Date,Medicine_Name,Pharmacy_ID,Pharmacy_Name,Location,Address,Stock_Available,Units_Sold,Incoming_Stock,Season,Disease_Trend,Day_of_Week,Supplier_Delay,Demand_Trend,Prescription_Required,Price,Medicine_Type,Criticality_Level,Supplier_Type,Restock_Time,Dosage_Form,Manufacturer,Shortage
2025-01-13,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,127,72,1,Flu,High,Monday,3,Stable,Yes,50,Chronic,Medium,National,8,Tablet,Lupin,0
2025-01-14,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,145,40,39,Flu,Medium,Tuesday,1,Stable,No,20,Common,Low,Local,4,Tablet,Sun Pharma,0
2025-01-15,Ibuprofen,P002,MedPlus,Dadar,Dadar East,111,61,42,Flu,Medium,Wednesday,2,Decreasing,No,30,Common,Low,Local,5,Tablet,Cipla,0
2025-01-16,Crocin,P003,Wellness Forever,Thane,Thane West,96,72,29,Flu,High,Thursday,0,Increasing,No,25,Common,Low,Local,3,Tablet,GSK,0
2025-01-17,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,160,63,34,Flu,Medium,Friday,3,Stable,No,15,Common,Low,Local,5,Syrup,Dr. Reddy's,0
2025-01-18,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,137,80,48,Flu,High,Saturday,0,Increasing,Yes,90,Rare,High,Imported,12,Capsule,Pfizer,0
2025-01-19,Amoxicillin,P002,MedPlus,Dadar,Dadar East,133,63,53,Flu,Medium,Sunday,0,Decreasing,Yes,80,Critical,High,National,12,Capsule,Abbott,0
2025-01-20,Metformin,P003,Wellness Forever,Thane,Thane West,134,83,47,Flu,High,Monday,3,Stable,Yes,45,Chronic,Medium,National,8,Tablet,Sun Pharma,0
2025-01-21,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,151,89,3,Flu,High,Tuesday,2,Increasing,Yes,35,Chronic,Medium,National,8,Tablet,Cipla,0
2025-01-22,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,82,87,13,Flu,Medium,Wednesday,1,Decreasing,Yes,95,Chronic,High,National,6,Injection,Novo Nordisk,0
2025-01-23,Glimepiride,P002,MedPlus,Dadar,Dadar East,125,81,56,Flu,High,Thursday,3,Increasing,Yes,50,Chronic,Medium,National,6,Tablet,Lupin,0
2025-01-24,Paracetamol,P003,Wellness Forever,Thane,Thane West,102,90,45,Flu,High,Friday,3,Increasing,No,20,Common,Low,Regional,3,Tablet,Sun Pharma,0
2025-01-25,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,99,98,45,Flu,High,Saturday,1,Increasing,No,30,Common,Low,Regional,3,Tablet,Cipla,0
2025-01-26,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,160,57,1,Flu,Medium,Sunday,3,Stable,No,25,Common,Low,Regional,2,Tablet,GSK,0
2025-01-27,Cetirizine,P002,MedPlus,Dadar,Dadar East,133,95,59,Flu,High,Monday,0,Decreasing,No,15,Common,Low,Regional,3,Syrup,Dr. Reddy's,0
2025-01-28,Azithromycin,P003,Wellness Forever,Thane,Thane West,153,92,29,Flu,High,Tuesday,2,Decreasing,Yes,90,Rare,High,Imported,14,Capsule,Pfizer,0
2025-01-29,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,123,69,37,Flu,High,Wednesday,0,Stable,Yes,80,Critical,High,National,11,Capsule,Abbott,0
2025-01-30,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,130,77,43,Flu,High,Thursday,2,Increasing,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2025-01-31,Amlodipine,P002,MedPlus,Dadar,Dadar East,120,70,36,Flu,High,Friday,1,Stable,Yes,35,Chronic,Medium,National,7,Tablet,Cipla,0
2025-02-01,Insulin,P003,Wellness Forever,Thane,Thane West,145,60,25,Flu,High,Saturday,2,Decreasing,Yes,95,Chronic,High,National,8,Injection,Novo Nordisk,0
2025-02-02,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,104,87,30,Flu,Medium,Sunday,2,Stable,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2025-02-03,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,140,96,41,Flu,High,Monday,1,Decreasing,No,20,Common,Low,Local,4,Tablet,Sun Pharma,0
2025-02-04,Ibuprofen,P002,MedPlus,Dadar,Dadar East,113,41,26,Flu,Medium,Tuesday,3,Stable,No,30,Common,Low,Regional,4,Tablet,Cipla,0
2025-02-05,Crocin,P003,Wellness Forever,Thane,Thane West,124,76,25,Flu,High,Wednesday,2,Stable,No,25,Common,Low,Local,3,Tablet,GSK,0
2025-02-06,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,77,90,49,Flu,High,Thursday,2,Decreasing,No,15,Common,Low,Regional,2,Syrup,Dr. Reddy's,0
2025-02-07,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,106,69,23,Flu,High,Friday,3,Stable,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2025-02-08,Amoxicillin,P002,MedPlus,Dadar,Dadar East,150,76,45,Flu,High,Saturday,1,Decreasing,Yes,80,Critical,High,National,10,Capsule,Abbott,0
2025-02-09,Metformin,P003,Wellness Forever,Thane,Thane West,126,98,57,Flu,High,Sunday,1,Decreasing,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2025-02-10,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,102,100,34,Flu,High,Monday,2,Stable,Yes,35,Chronic,Medium,National,5,Tablet,Cipla,0
2025-02-11,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,103,71,56,Flu,Medium,Tuesday,2,Decreasing,Yes,95,Chronic,High,National,6,Injection,Novo Nordisk,0
2025-02-12,Glimepiride,P002,MedPlus,Dadar,Dadar East,115,67,7,Flu,High,Wednesday,0,Decreasing,Yes,50,Chronic,Medium,National,6,Tablet,Lupin,0
2025-02-13,Paracetamol,P003,Wellness Forever,Thane,Thane West,140,49,14,Flu,Medium,Thursday,0,Increasing,No,20,Common,Low,Local,2,Tablet,Sun Pharma,0
2025-02-14,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,125,91,58,Flu,High,Friday,2,Increasing,No,30,Common,Low,Regional,4,Tablet,Cipla,0
2025-02-15,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,100,82,24,Flu,High,Saturday,2,Increasing,No,25,Common,Low,Regional,4,Tablet,GSK,0
2025-02-16,Cetirizine,P002,MedPlus,Dadar,Dadar East,108,40,49,Flu,Medium,Sunday,0,Stable,No,15,Common,Low,Regional,4,Syrup,Dr. Reddy's,0
2025-02-17,Azithromycin,P003,Wellness Forever,Thane,Thane West,100,82,51,Flu,High,Monday,2,Stable,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2025-02-18,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,125,85,11,Flu,High,Tuesday,1,Decreasing,Yes,80,Critical,High,National,10,Capsule,Abbott,0
2025-02-19,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,103,70,19,Flu,High,Wednesday,0,Stable,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2025-02-20,Amlodipine,P002,MedPlus,Dadar,Dadar East,178,42,52,Flu,Medium,Thursday,3,Increasing,Yes,35,Chronic,Medium,National,5,Tablet,Cipla,0
2025-02-21,Insulin,P003,Wellness Forever,Thane,Thane West,110,58,56,Flu,Medium,Friday,0,Decreasing,Yes,95,Chronic,High,National,6,Injection,Novo Nordisk,0
2025-02-22,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,153,89,22,Flu,High,Saturday,1,Stable,Yes,50,Chronic,Medium,National,7,Tablet,Lupin,0
2025-02-23,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,135,88,32,Flu,High,Sunday,0,Increasing,No,20,Common,Low,Local,5,Tablet,Sun Pharma,0
2025-02-24,Ibuprofen,P002,MedPlus,Dadar,Dadar East,77,93,35,Flu,High,Monday,2,Decreasing,No,30,Common,Low,Local,3,Tablet,Cipla,0
2025-02-25,Crocin,P003,Wellness Forever,Thane,Thane West,98,81,40,Flu,High,Tuesday,2,Decreasing,No,25,Common,Low,Local,3,Tablet,GSK,0
2025-02-26,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,135,53,48,Flu,Medium,Wednesday,2,Stable,No,15,Common,Low,Local,2,Syrup,Dr. Reddy's,0
2025-02-27,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,129,49,37,Flu,Medium,Thursday,2,Decreasing,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2025-02-28,Amoxicillin,P002,MedPlus,Dadar,Dadar East,103,55,32,Flu,Medium,Friday,1,Stable,Yes,80,Critical,High,National,11,Capsule,Abbott,0
2025-03-01,Metformin,P003,Wellness Forever,Thane,Thane West,162,29,27,Normal,Low,Saturday,2,Stable,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2025-03-02,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,141,10,21,Normal,Low,Sunday,3,Stable,Yes,35,Chronic,Medium,National,5,Tablet,Cipla,0
2025-03-03,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,151,80,22,Normal,Low,Monday,1,Stable,Yes,95,Chronic,High,National,7,Injection,Novo Nordisk,0
2025-03-04,Glimepiride,P002,MedPlus,Dadar,Dadar East,114,64,46,Normal,Low,Tuesday,0,Stable,Yes,50,Chronic,Medium,National,8,Tablet,Lupin,0
2025-03-05,Paracetamol,P003,Wellness Forever,Thane,Thane West,158,16,5,Normal,Low,Wednesday,1,Stable,No,20,Common,Low,Regional,3,Tablet,Sun Pharma,0
2025-03-06,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,177,15,14,Normal,Low,Thursday,2,Decreasing,No,30,Common,Low,Local,4,Tablet,Cipla,0
2025-03-07,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,194,11,29,Normal,Low,Friday,3,Stable,No,25,Common,Low,Regional,4,Tablet,GSK,0
2025-03-08,Cetirizine,P002,MedPlus,Dadar,Dadar East,172,13,0,Normal,Low,Saturday,2,Increasing,No,15,Common,Low,Regional,5,Syrup,Dr. Reddy's,0
2025-03-09,Azithromycin,P003,Wellness Forever,Thane,Thane West,138,16,51,Normal,Low,Sunday,0,Decreasing,Yes,90,Rare,High,Imported,15,Capsule,Pfizer,0
2025-03-10,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,174,17,31,Normal,Low,Monday,2,Decreasing,Yes,80,Critical,High,National,12,Capsule,Abbott,0
2025-03-11,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,181,26,59,Normal,Low,Tuesday,1,Decreasing,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2025-03-12,Amlodipine,P002,MedPlus,Dadar,Dadar East,134,27,21,Normal,Low,Wednesday,3,Stable,Yes,35,Chronic,Medium,National,6,Tablet,Cipla,0
2025-03-13,Insulin,P003,Wellness Forever,Thane,Thane West,105,66,25,Normal,Low,Thursday,0,Stable,Yes,95,Chronic,High,National,5,Injection,Novo Nordisk,0
2025-03-14,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,115,99,19,Normal,Low,Friday,3,Decreasing,Yes,50,Chronic,Medium,National,7,Tablet,Lupin,0
2025-03-15,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,181,23,26,Normal,Low,Saturday,1,Decreasing,No,20,Common,Low,Local,2,Tablet,Sun Pharma,0
2025-03-16,Ibuprofen,P002,MedPlus,Dadar,Dadar East,173,16,42,Normal,Low,Sunday,0,Decreasing,No,30,Common,Low,Regional,5,Tablet,Cipla,0
2025-03-17,Crocin,P003,Wellness Forever,Thane,Thane West,147,30,31,Normal,Low,Monday,3,Increasing,No,25,Common,Low,Regional,4,Tablet,GSK,0
2025-03-18,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,132,26,53,Normal,Low,Tuesday,2,Increasing,No,15,Common,Low,Regional,4,Syrup,Dr. Reddy's,0
2025-03-19,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,149,10,25,Normal,Low,Wednesday,2,Stable,Yes,90,Rare,High,Imported,8,Capsule,Pfizer,0
2025-03-20,Amoxicillin,P002,MedPlus,Dadar,Dadar East,174,20,11,Normal,Low,Thursday,3,Increasing,Yes,80,Critical,High,National,10,Capsule,Abbott,0
2025-03-21,Metformin,P003,Wellness Forever,Thane,Thane West,181,25,24,Normal,Low,Friday,2,Decreasing,Yes,45,Chronic,Medium,National,7,Tablet,Sun Pharma,0
2025-03-22,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,114,15,15,Normal,Low,Saturday,1,Decreasing,Yes,35,Chronic,Medium,National,8,Tablet,Cipla,0
2025-03-23,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,103,54,2,Normal,Low,Sunday,0,Increasing,Yes,95,Chronic,High,National,5,Injection,Novo Nordisk,0
2025-03-24,Glimepiride,P002,MedPlus,Dadar,Dadar East,144,69,35,Normal,Low,Monday,0,Increasing,Yes,50,Chronic,Medium,National,7,Tablet,Lupin,0
2025-03-25,Paracetamol,P003,Wellness Forever,Thane,Thane West,157,26,10,Normal,Low,Tuesday,1,Stable,No,20,Common,Low,Local,5,Tablet,Sun Pharma,0
2025-03-26,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,135,28,56,Normal,Low,Wednesday,0,Stable,No,30,Common,Low,Local,2,Tablet,Cipla,0
2025-03-27,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,138,17,42,Normal,Low,Thursday,3,Increasing,No,25,Common,Low,Local,5,Tablet,GSK,0
2025-03-28,Cetirizine,P002,MedPlus,Dadar,Dadar East,162,27,26,Normal,Low,Friday,0,Increasing,No,15,Common,Low,Regional,3,Syrup,Dr. Reddy's,0
2025-03-29,Azithromycin,P003,Wellness Forever,Thane,Thane West,190,10,34,Normal,Low,Saturday,1,Stable,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2025-03-30,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,152,17,17,Normal,Low,Sunday,2,Stable,Yes,80,Critical,High,National,11,Capsule,Abbott,0
2025-03-31,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,165,27,32,Normal,Low,Monday,0,Increasing,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2025-04-01,Amlodipine,P002,MedPlus,Dadar,Dadar East,117,10,12,Normal,Low,Tuesday,3,Decreasing,Yes,35,Chronic,Medium,National,5,Tablet,Cipla,0
2025-04-02,Insulin,P003,Wellness Forever,Thane,Thane West,123,86,46,Normal,Low,Wednesday,3,Increasing,Yes,95,Chronic,High,National,7,Injection,Novo Nordisk,0
2025-04-03,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,110,72,2,Normal,Low,Thursday,2,Stable,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2025-04-04,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,194,13,51,Normal,Low,Friday,3,Increasing,No,20,Common,Low,Regional,3,Tablet,Sun Pharma,0
2025-04-05,Ibuprofen,P002,MedPlus,Dadar,Dadar East,128,20,46,Normal,Low,Saturday,2,Increasing,No,30,Common,Low,Regional,3,Tablet,Cipla,0
2025-04-06,Crocin,P003,Wellness Forever,Thane,Thane West,145,10,29,Normal,Low,Sunday,3,Stable,No,25,Common,Low,Local,3,Tablet,GSK,0
2025-04-07,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,117,16,9,Normal,Low,Monday,2,Decreasing,No,15,Common,Low,Local,5,Syrup,Dr. Reddy's,0
2025-04-08,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,167,13,41,Normal,Low,Tuesday,2,Stable,Yes,90,Rare,High,Imported,12,Capsule,Pfizer,0
2025-04-09,Amoxicillin,P002,MedPlus,Dadar,Dadar East,141,10,33,Normal,Low,Wednesday,0,Increasing,Yes,80,Critical,High,National,13,Capsule,Abbott,0
2025-04-10,Metformin,P003,Wellness Forever,Thane,Thane West,188,20,48,Normal,Low,Thursday,2,Increasing,Yes,45,Chronic,Medium,National,8,Tablet,Sun Pharma,0
2025-04-11,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,171,16,53,Normal,Low,Friday,3,Stable,Yes,35,Chronic,Medium,National,6,Tablet,Cipla,0
2025-04-12,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,165,65,49,Normal,Low,Saturday,2,Stable,Yes,95,Chronic,High,National,8,Injection,Novo Nordisk,0
2025-04-13,Glimepiride,P002,MedPlus,Dadar,Dadar East,93,75,36,Normal,Low,Sunday,1,Stable,Yes,50,Chronic,Medium,National,7,Tablet,Lupin,0
2025-04-14,Paracetamol,P003,Wellness Forever,Thane,Thane West,169,27,27,Normal,Low,Monday,0,Stable,No,20,Common,Low,Regional,2,Tablet,Sun Pharma,0
2025-04-15,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,123,22,1,Normal,Low,Tuesday,1,Stable,No,30,Common,Low,Regional,3,Tablet,Cipla,0
2025-04-16,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,139,30,31,Normal,Low,Wednesday,0,Decreasing,No,25,Common,Low,Local,2,Tablet,GSK,0
2025-04-17,Cetirizine,P002,MedPlus,Dadar,Dadar East,178,16,14,Normal,Low,Thursday,2,Increasing,No,15,Common,Low,Regional,5,Syrup,Dr. Reddy's,0
2025-04-18,Azithromycin,P003,Wellness Forever,Thane,Thane West,122,13,33,Normal,Low,Friday,1,Decreasing,Yes,90,Rare,High,Imported,8,Capsule,Pfizer,0
2025-04-19,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,122,13,17,Normal,Low,Saturday,1,Decreasing,Yes,80,Critical,High,National,15,Capsule,Abbott,0
2025-04-20,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,156,23,30,Normal,Low,Sunday,2,Stable,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2025-04-21,Amlodipine,P002,MedPlus,Dadar,Dadar East,121,23,32,Normal,Low,Monday,0,Increasing,Yes,35,Chronic,Medium,National,6,Tablet,Cipla,0
2025-04-22,Insulin,P003,Wellness Forever,Thane,Thane West,78,86,39,Normal,Low,Tuesday,1,Decreasing,Yes,95,Chronic,High,National,5,Injection,Novo Nordisk,0
2025-04-23,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,133,83,47,Normal,Low,Wednesday,1,Decreasing,Yes,50,Chronic,Medium,National,6,Tablet,Lupin,0
2025-04-24,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,135,23,45,Normal,Low,Thursday,3,Decreasing,No,20,Common,Low,Regional,2,Tablet,Sun Pharma,0
2025-04-25,Ibuprofen,P002,MedPlus,Dadar,Dadar East,118,21,16,Normal,Low,Friday,0,Stable,No,30,Common,Low,Local,2,Tablet,Cipla,0
2025-04-26,Crocin,P003,Wellness Forever,Thane,Thane West,174,15,10,Normal,Low,Saturday,1,Increasing,No,25,Common,Low,Local,2,Tablet,GSK,0
2025-04-27,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,174,17,25,Normal,Low,Sunday,1,Stable,No,15,Common,Low,Regional,3,Syrup,Dr. Reddy's,0
2025-04-28,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,171,12,54,Normal,Low,Monday,3,Decreasing,Yes,90,Rare,High,Imported,12,Capsule,Pfizer,0
2025-04-29,Amoxicillin,P002,MedPlus,Dadar,Dadar East,141,21,52,Normal,Low,Tuesday,1,Decreasing,Yes,80,Critical,High,National,13,Capsule,Abbott,0
2025-04-30,Metformin,P003,Wellness Forever,Thane,Thane West,122,20,9,Normal,Low,Wednesday,0,Decreasing,Yes,45,Chronic,Medium,National,8,Tablet,Sun Pharma,0
2025-05-01,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,138,14,15,Normal,Low,Thursday,0,Increasing,Yes,35,Chronic,Medium,National,6,Tablet,Cipla,0
2025-05-02,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,115,55,52,Normal,Low,Friday,1,Stable,Yes,95,Chronic,High,National,8,Injection,Novo Nordisk,0
2025-05-03,Glimepiride,P002,MedPlus,Dadar,Dadar East,115,88,29,Normal,Low,Saturday,1,Increasing,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2025-05-04,Paracetamol,P003,Wellness Forever,Thane,Thane West,150,12,13,Normal,Low,Sunday,0,Decreasing,No,20,Common,Low,Local,5,Tablet,Sun Pharma,0
2025-05-05,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,120,25,32,Normal,Low,Monday,1,Increasing,No,30,Common,Low,Local,4,Tablet,Cipla,0
2025-05-06,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,108,30,15,Normal,Low,Tuesday,1,Decreasing,No,25,Common,Low,Regional,4,Tablet,GSK,0
2025-05-07,Cetirizine,P002,MedPlus,Dadar,Dadar East,146,13,59,Normal,Low,Wednesday,2,Decreasing,No,15,Common,Low,Regional,4,Syrup,Dr. Reddy's,0
2025-05-08,Azithromycin,P003,Wellness Forever,Thane,Thane West,187,21,21,Normal,Low,Thursday,0,Decreasing,Yes,90,Rare,High,Imported,8,Capsule,Pfizer,0
2025-05-09,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,139,21,3,Normal,Low,Friday,3,Increasing,Yes,80,Critical,High,National,11,Capsule,Abbott,0
2025-05-10,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,168,26,33,Normal,Low,Saturday,0,Increasing,Yes,45,Chronic,Medium,National,5,Tablet,Sun Pharma,0
2025-05-11,Amlodipine,P002,MedPlus,Dadar,Dadar East,118,26,13,Normal,Low,Sunday,0,Decreasing,Yes,35,Chronic,Medium,National,6,Tablet,Cipla,0
2025-05-12,Insulin,P003,Wellness Forever,Thane,Thane West,92,74,14,Normal,Low,Monday,0,Stable,Yes,95,Chronic,High,National,7,Injection,Novo Nordisk,0
2025-05-13,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,89,75,10,Normal,Low,Tuesday,1,Increasing,Yes,50,Chronic,Medium,National,8,Tablet,Lupin,0
2025-05-14,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,145,15,31,Normal,Low,Wednesday,1,Decreasing,No,20,Common,Low,Regional,3,Tablet,Sun Pharma,0
2025-05-15,Ibuprofen,P002,MedPlus,Dadar,Dadar East,180,22,22,Normal,Low,Thursday,0,Decreasing,No,30,Common,Low,Regional,5,Tablet,Cipla,0
2025-05-16,Crocin,P003,Wellness Forever,Thane,Thane West,116,16,19,Normal,Low,Friday,0,Increasing,No,25,Common,Low,Local,5,Tablet,GSK,0
2025-05-17,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,121,21,55,Normal,Low,Saturday,3,Decreasing,No,15,Common,Low,Local,2,Syrup,Dr. Reddy's,0
2025-05-18,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,192,14,33,Normal,Low,Sunday,0,Stable,Yes,90,Rare,High,Imported,9,Capsule,Pfizer,0
2025-05-19,Amoxicillin,P002,MedPlus,Dadar,Dadar East,143,20,56,Normal,Low,Monday,2,Increasing,Yes,80,Critical,High,National,13,Capsule,Abbott,0
2025-05-20,Metformin,P003,Wellness Forever,Thane,Thane West,143,19,38,Normal,Low,Tuesday,2,Increasing,Yes,45,Chronic,Medium,National,8,Tablet,Sun Pharma,0
2025-05-21,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,138,19,59,Normal,Low,Wednesday,2,Stable,Yes,35,Chronic,Medium,National,5,Tablet,Cipla,0
2025-05-22,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,145,79,28,Normal,Low,Thursday,2,Increasing,Yes,95,Chronic,High,National,5,Injection,Novo Nordisk,0
2025-05-23,Glimepiride,P002,MedPlus,Dadar,Dadar East,156,85,52,Normal,Low,Friday,2,Stable,Yes,50,Chronic,Medium,National,6,Tablet,Lupin,0
2025-05-24,Paracetamol,P003,Wellness Forever,Thane,Thane West,117,19,36,Normal,Low,Saturday,0,Decreasing,No,20,Common,Low,Regional,4,Tablet,Sun Pharma,0
2025-05-25,Ibuprofen,P004,Local Care Pharmacy,Bandra,Bandra West,179,18,43,Normal,Low,Sunday,2,Decreasing,No,30,Common,Low,Regional,4,Tablet,Cipla,0
2025-05-26,Crocin,P001,Apollo Pharmacy,Andheri,Andheri West,183,13,16,Normal,Low,Monday,0,Stable,No,25,Common,Low,Local,4,Tablet,GSK,0
2025-05-27,Cetirizine,P002,MedPlus,Dadar,Dadar East,162,21,30,Normal,Low,Tuesday,2,Stable,No,15,Common,Low,Regional,4,Syrup,Dr. Reddy's,0
2025-05-28,Azithromycin,P003,Wellness Forever,Thane,Thane West,159,19,4,Normal,Low,Wednesday,3,Stable,Yes,90,Rare,High,Imported,14,Capsule,Pfizer,0
2025-05-29,Amoxicillin,P004,Local Care Pharmacy,Bandra,Bandra West,138,11,23,Normal,Low,Thursday,0,Stable,Yes,80,Critical,High,National,15,Capsule,Abbott,0
2025-05-30,Metformin,P001,Apollo Pharmacy,Andheri,Andheri West,161,25,20,Normal,Low,Friday,1,Decreasing,Yes,45,Chronic,Medium,National,6,Tablet,Sun Pharma,0
2025-05-31,Amlodipine,P002,MedPlus,Dadar,Dadar East,113,27,30,Normal,Low,Saturday,3,Increasing,Yes,35,Chronic,Medium,National,8,Tablet,Cipla,0
2025-06-01,Insulin,P003,Wellness Forever,Thane,Thane West,126,66,17,Rainy,Medium,Sunday,0,Increasing,Yes,95,Chronic,High,National,6,Injection,Novo Nordisk,0
2025-06-02,Glimepiride,P004,Local Care Pharmacy,Bandra,Bandra West,142,63,37,Rainy,Medium,Monday,1,Stable,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
2025-06-03,Paracetamol,P001,Apollo Pharmacy,Andheri,Andheri West,115,59,17,Rainy,Medium,Tuesday,2,Increasing,No,20,Common,Low,Regional,5,Tablet,Sun Pharma,0
2025-06-04,Ibuprofen,P002,MedPlus,Dadar,Dadar East,156,69,29,Rainy,Medium,Wednesday,3,Stable,No,30,Common,Low,Regional,4,Tablet,Cipla,0
2025-06-05,Crocin,P003,Wellness Forever,Thane,Thane West,122,68,4,Rainy,Medium,Thursday,2,Decreasing,No,25,Common,Low,Local,2,Tablet,GSK,0
2025-06-06,Cetirizine,P004,Local Care Pharmacy,Bandra,Bandra West,137,51,7,Rainy,Medium,Friday,2,Decreasing,No,15,Common,Low,Local,4,Syrup,Dr. Reddy's,0
2025-06-07,Azithromycin,P001,Apollo Pharmacy,Andheri,Andheri West,135,51,19,Rainy,Medium,Saturday,2,Increasing,Yes,90,Rare,High,Imported,10,Capsule,Pfizer,0
2025-06-08,Amoxicillin,P002,MedPlus,Dadar,Dadar East,147,62,19,Rainy,Medium,Sunday,1,Increasing,Yes,80,Critical,High,National,13,Capsule,Abbott,0
2025-06-09,Metformin,P003,Wellness Forever,Thane,Thane West,121,68,49,Rainy,Medium,Monday,1,Decreasing,Yes,45,Chronic,Medium,National,8,Tablet,Sun Pharma,0
2025-06-10,Amlodipine,P004,Local Care Pharmacy,Bandra,Bandra West,134,63,59,Rainy,Medium,Tuesday,3,Decreasing,Yes,35,Chronic,Medium,National,8,Tablet,Cipla,0
2025-06-11,Insulin,P001,Apollo Pharmacy,Andheri,Andheri West,130,83,9,Rainy,Medium,Wednesday,1,Increasing,Yes,95,Chronic,High,National,7,Injection,Novo Nordisk,0
2025-06-12,Glimepiride,P002,MedPlus,Dadar,Dadar East,127,67,26,Rainy,Medium,Thursday,0,Stable,Yes,50,Chronic,Medium,National,5,Tablet,Lupin,0
